"tenured","profnumber","minority","age","beautyf2upper","beautyflowerdiv","beautyfupperdiv","beautym2upper","beautymlowerdiv","beautymupperdiv","btystdave","btystdf2u","btystdfl","btystdfu","btystdm2u","btystdml","btystdmu","class1","class2","class3","class4","class5","class6","class7","class8","class9","class10","class11","class12","class13","class14","class15","class16","class17","class18","class19","class20","class21","class22","class23","class24","class25","class26","class27","class28","class29","class30","courseevaluation","didevaluation","female","formal","fulldept","lower","multipleclass","nonenglish","onecredit","percentevaluating","profevaluation","students","tenuretrack","blkandwhite","btystdvariance","btystdavepos","btystdaveneg","fit_m1","fit_m2","fit_m3","resid_m1","resid_m2","resid_m3"
"0","18","0",48,6,3,5,4,4,4,-0.1426931,0.2893519,-0.6050149,-0.092733,-0.5273642,0.2750198,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,113,"0","0","1","1","0","0","0",80.71429,4.4,140,"0","0",0.7281362,0,-0.142693,4.36212481058367,4.3598787745367,0.625377299165277,0.0378751894163312,0.0401212254632979,-1.40131073685232
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,14,"1","0","1","1","0","0","0",93.33334,5,15,"1","1",1.565791,0,-0.156363,5.00290030879192,5.00481882543664,0.31892697314045,-0.00290030879192393,-0.00481882543664458,1.51181554875525
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,23,"1","0","1","0","0","0","0",79.31035,4.4,29,"1","1",1.565791,0,-0.156363,4.1820008672181,4.18327273193616,0.396736867395409,0.217999132781904,0.21672726806384,1.35976617149869
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,23,"1","0","1","0","0","0","0",92,4.8,25,"1","1",1.565791,0,-0.156363,4.45563401440937,4.45712142976966,0.37978188632646,0.344365985590628,0.342878570230345,1.39151584569105
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,9,"1","0","1","0","0","0","0",50,4.9,18,"1","1",1.565791,0,-0.156363,5.00290030879192,5.00481882543664,0.314402875926273,-0.102900308791924,-0.104818825436644,1.52123638604967
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,30,"1","0","1","0","0","0","0",66.66666,4.3,45,"1","1",1.565791,0,-0.156363,4.09078981815434,4.09198983265833,0.404123463612232,0.209210181845662,0.208010167341671,1.34613137895786
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,15,"1","0","1","1","0","0","0",100,5,15,"1","1",1.565791,0,-0.156363,5.00290030879192,5.00481882543664,0.31892697314045,-0.00290030879192393,-0.00481882543664458,1.51181554875525
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,31,"1","0","1","0","0","0","0",81.57895,4.7,38,"1","1",1.565791,0,-0.156363,4.09078981815434,4.09198983265833,0.424413151780547,0.609210181845662,0.608010167341671,1.30923480217044
"1","19","0",46,5,4,4,5,2,6,-0.1563634,-0.1878249,-0.0735065,-0.5770065,0.0771755,-0.9000649,0.723047,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,12,"1","0","1","1","0","0","0",80,4.5,15,"1","1",1.565791,0,-0.156363,4.1820008672181,4.18327273193616,0.401751463309799,0.317999132781903,0.31672726806384,1.35049741357167
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,10,"1","0","0","0","0","0","0",43.47826,3.9,23,"0","0",3.413574,0,-0.058935,3.69327405123043,3.68342130485922,0.659590839622527,0.206725948769566,0.216578695140784,-1.46806469340958
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,15,"1","0","0","0","0","0","0",78.94736,4,19,"0","0",3.413574,0,-0.058935,4.05811824748547,4.04855290197054,0.616727256491086,-0.058118247485468,-0.0485529019705426,-1.38492484936717
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,7,"1","0","0","0","0","0","0",30.43478,4,23,"0","0",3.413574,0,-0.058935,4.14932929654923,4.13983580124837,0.604441279538856,-0.149329296549227,-0.139835801248374,-1.36195156399813
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,7,"1","0","0","0","0","0","0",31.81818,3.7,22,"0","0",3.413574,0,-0.058935,3.78448510029419,3.77470420413705,0.638297284754721,-0.0844851002941929,-0.0747042041370474,-1.42613648235609
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,14,"1","0","0","0","0","0","0",70,3.4,20,"0","0",3.413574,0,-0.058935,3.23721880591164,3.22700680847006,0.693239278907189,0.162781194088359,0.172993191529942,-1.5373270604618
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3,8,"1","0","0","0","0","0","0",42.10526,3.3,19,"0","0",3.413574,0,-0.058935,3.23721880591164,3.22700680847006,0.688775229345453,0.0627811940883585,0.0729931915299415,-1.5279004500468
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,17,"1","0","0","0","0","0","0",73.91304,3.8,23,"0","0",3.413574,0,-0.058935,3.78448510029419,3.77470420413705,0.643110207180185,0.0155148997058068,0.0252957958629523,-1.4354986927526
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,10,"1","0","0","0","0","0","0",45.45454,3.9,22,"0","0",3.413574,0,-0.058935,3.78448510029419,3.77470420413705,0.647894415189384,0.115514899705807,0.125295795862952,-1.44486967683162
"0","20","0",57,4,5,4,6,5,2,-0.0589354,-0.6650018,0.4580018,-0.5770065,0.6817153,0.8625621,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.2,12,"1","0","0","0","0","0","0",80,3.4,15,"0","0",3.413574,0,-0.058935,3.41964090403916,3.40957260702572,0.670833596941551,-0.019640904039159,-0.0095726070257216,-1.49076615987242
"0","21","0",52,4,6,6,7,2,4,0.1511368,-0.6650018,0.9895102,0.3915404,1.286255,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,27,"1","0","1","0","0","0","0",87.09677,4.1,31,"0","0",3.940365,0.151137,0,4.07669196327315,4.06587595575559,0.518829375265922,0.0233080367268492,0.0341240442444093,-1.20957293504858
"0","21","0",52,4,6,6,7,2,4,0.1511368,-0.6650018,0.9895102,0.3915404,1.286255,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,20,"1","0","1","0","0","0","0",95.2381,3.7,21,"0","0",3.940365,0.151137,0,3.71184776701812,3.70074435864426,0.549443328094169,-0.0118477670181156,-0.000744358644263254,-1.26275208338964
"0","21","0",52,4,6,6,7,2,4,0.1511368,-0.6650018,0.9895102,0.3915404,1.286255,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,31,"1","0","1","0","0","0","0",86.11111,3.5,36,"0","0",3.940365,0.151137,0,3.71184776701812,3.70074435864426,0.539071828645596,-0.211847767018116,-0.200744358644263,-1.24459877762776
"0","21","0",52,4,6,6,7,2,4,0.1511368,-0.6650018,0.9895102,0.3915404,1.286255,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.1,17,"1","0","1","0","0","0","1",89.47369,3.5,19,"0","0",3.940365,0.151137,0,3.34700357076308,3.33561276153294,0.589840381599812,0.152996429236918,0.164387238467063,-1.33507219420921
"0","21","0",52,4,6,6,7,2,4,0.1511368,-0.6650018,0.9895102,0.3915404,1.286255,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,23,"1","0","1","0","1","0","0",62.16216,4.4,37,"0","0",3.940365,0.151137,0,4.35032511046443,4.33972465358908,0.495763016927777,0.0496748895355736,0.0602753464109158,-1.17022127558329
"1","23","0",62,4,4,3,4,1,2,-0.8214405,-0.6650018,-0.0735065,-1.06128,-0.5273642,-1.487607,-1.113883,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.6,94,"0","0","1","1","1","0","0",51.08696,3.7,184,"1","0",1.257183,0,-0.821441,3.76831136913159,3.76900304063226,0.864781820267888,-0.0683113691315924,-0.0690030406322619,0.539032531059114
"1","23","0",62,4,4,3,4,1,2,-0.8214405,-0.6650018,-0.0735065,-1.06128,-0.5273642,-1.487607,-1.113883,"0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,46,"0","0","1","0","1","0","0",92,4.7,50,"1","0",1.257183,0,-0.821441,4.58921081070542,4.59054913413275,0.831961183777204,0.11078918929458,0.109450865867253,0.60657974473799
"1","23","0",62,4,4,3,4,1,2,-0.8214405,-0.6650018,-0.0735065,-1.06128,-0.5273642,-1.487607,-1.113883,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,80,"0","0","1","1","1","0","0",50.95541,3.9,157,"1","0",1.257183,0,-0.821441,3.85952241819535,3.86028593991009,0.863624746223787,0.0404775818046486,0.0397140600899064,0.541510712771649
"1","23","0",62,4,4,3,4,1,2,-0.8214405,-0.6650018,-0.0735065,-1.06128,-0.5273642,-1.487607,-1.113883,"0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.4,61,"0","0","1","1","1","0","0",37.19512,3.6,164,"1","0",1.257183,0,-0.821441,3.58588927100408,3.5864372420766,0.874135506099332,0.0141107289959246,0.0135627579234012,0.518690416415571
"1","24","0",64,5,5,4,5,3,3,-0.1994712,-0.1878249,0.4580018,-0.5770065,0.0771755,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,51,"0","0","1","0","0","0","0",75,4.5,68,"1","0",0.8714417,0,-0.199471,4.58130453967759,4.58361991261873,0.848934614137674,-0.0813045396775909,-0.0836199126187278,0.572316539664162
"1","24","0",64,5,5,4,5,3,3,-0.1994712,-0.1878249,0.4580018,-0.5770065,0.0771755,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,22,"0","0","1","0","0","0","0",46.80851,4.8,47,"1","0",0.8714417,0,-0.199471,4.67251558874135,4.67490281189656,0.850346006258295,0.127484411258651,0.125097188103441,0.569406614187977
"1","24","0",64,5,5,4,5,3,3,-0.1994712,-0.1878249,0.4580018,-0.5770065,0.0771755,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.8,10,"0","0","1","0","0","0","0",71.42857,4.8,14,"1","0",0.8714417,0,-0.199471,4.85493768686887,4.85746861045222,0.836712480891306,-0.0549376868688665,-0.0574686104522222,0.597117708640711
"1","24","0",64,5,5,4,5,3,3,-0.1994712,-0.1878249,0.4580018,-0.5770065,0.0771755,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.5,11,"0","0","1","0","0","0","0",73.33334,4.7,15,"1","0",0.8714417,0,-0.199471,4.58130453967759,4.58361991261873,0.854219306847554,0.118695460322409,0.116380087381272,0.561368539506157
"1","24","0",64,5,5,4,5,3,3,-0.1994712,-0.1878249,0.4580018,-0.5770065,0.0771755,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.4,15,"0","0","1","0","0","0","0",62.5,4.5,24,"1","0",0.8714417,0,-0.199471,4.49009349061383,4.4923370133409,0.855442823900741,0.00990650938616788,0.00766298665910359,0.558813066114451
"1","24","0",64,5,5,4,5,3,3,-0.1994712,-0.1878249,0.4580018,-0.5770065,0.0771755,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.1,21,"0","0","1","0","0","0","0",53.84615,4.3,39,"1","0",0.8714417,0,-0.199471,4.21646034342256,4.2184883155074,0.868886961970713,0.0835396565774431,0.0815116844925985,0.530174010042409
"0","25","0",34,8,8,9,8,6,8,1.687167,1.243706,2.052527,1.844361,1.890795,1.450104,1.641512,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,33,"1","0","1","0","0","0","0",82.5,4.1,40,"1","0",0.454603,1.68717,0,4.12889568192117,4.12823894938176,0.191376467797678,-0.0288956819211723,-0.0282389493817616,-0.651800306530847
"1","26","0",58,5,4,4,4,2,4,-0.4101976,-0.1878249,-0.0735065,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.3,71,"0","0","1","0","1","0","0",47.01987,4.3,151,"1","0",0.4904639,0,-0.410198,4.41841104480802,4.42184177860512,0.782844835004605,-0.118411044808018,-0.121841778605122,0.699743910196327
"1","26","0",58,5,4,4,4,2,4,-0.4101976,-0.1878249,-0.0735065,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",3.5,36,"0","0","1","1","1","0","0",76.59574,3.6,47,"1","0",0.4904639,0,-0.410198,3.68872265229795,3.69157858438247,0.824822318613381,-0.0887226522979496,-0.0915785843824684,0.62062434245028
"1","26","0",58,5,4,4,4,2,4,-0.4101976,-0.1878249,-0.0735065,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",4,73,"0","0","1","0","1","0","0",59.83607,4.5,122,"1","0",0.4904639,0,-0.410198,4.14477789761674,4.14799308077163,0.814445934276124,0.355222102383258,0.352006919228374,0.640698419192777
"1","26","0",58,5,4,4,4,2,4,-0.4101976,-0.1878249,-0.0735065,-0.5770065,-0.5273642,-0.9000649,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",4,31,"0","0","1","1","1","0","0",68.88889,4.3,45,"1","0",0.4904639,0,-0.410198,4.14477789761674,4.14799308077163,0.808043418477183,0.155222102383258,0.152006919228374,0.6529004306411
"1","27","1",52,7,4,5,4,5,4,0.1233448,0.7665288,-0.0735065,-0.092733,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",4.6,23,"0","1","1","0","1","1","0",100,4.7,23,"1","0",1.5706,0.123345,0,4.69890615085273,4.71647814098067,0.669394359430147,0.00109384914726984,-0.0164781409806727,0.895970888530797
"1","27","1",52,7,4,5,4,5,4,0.1233448,0.7665288,-0.0735065,-0.092733,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",4.6,12,"0","1","1","0","1","1","0",75,4.8,16,"1","0",1.5706,0.123345,0,4.69890615085273,4.71647814098067,0.674004826834115,0.101093849147269,0.083521859019327,0.888276991282027
"1","27","1",52,7,4,5,4,5,4,0.1233448,0.7665288,-0.0735065,-0.092733,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.7,15,"0","1","1","0","1","1","0",83.33334,3.5,18,"1","0",1.5706,0.123345,0,3.8780067092789,3.89493204748019,0.714966463527656,-0.378006709278904,-0.394932047480189,0.819169874379286
"1","27","1",52,7,4,5,4,5,4,0.1233448,0.7665288,-0.0735065,-0.092733,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.5,11,"0","1","1","0","1","1","0",68.75,3.8,16,"1","0",1.5706,0.123345,0,3.69558461115139,3.71236624892453,0.747571331014447,0.104415388848613,0.0876337510754746,0.762791651978171
"1","27","1",52,7,4,5,4,5,4,0.1233448,0.7665288,-0.0735065,-0.092733,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",3.6,12,"0","1","1","0","1","1","0",80,3.6,15,"1","0",1.5706,0.123345,0,3.78679566021515,3.80364914820236,0.729524437432718,-0.186795660215145,-0.203649148202357,0.794181859149028
"1","27","1",52,7,4,5,4,5,4,0.1233448,0.7665288,-0.0735065,-0.092733,-0.5273642,0.8625621,-0.1954181,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.9,18,"0","1","1","0","0","1","0",64.28571,4.2,28,"1","0",1.5706,0.123345,0,4.06042880740642,4.07749784603585,0.723648542795764,0.139571192593579,0.122502153964148,0.804300245663336
"1","28","0",73,6,1,3,5,2,1,-0.8059942,0.2893519,-1.668032,-1.06128,0.0771755,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,10,"0","1","1","0","1","0","0",76.92308,4.4,13,"1","0",3.385376,0,-0.805994,4.28366995673723,4.27858971797215,0.932049604720606,0.116330043262767,0.121410282027853,0.375151280855448
"1","28","0",73,6,1,3,5,2,1,-0.8059942,0.2893519,-1.668032,-1.06128,0.0771755,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",3.2,16,"0","1","1","0","0","0","0",76.19048,3.7,21,"1","0",3.385376,0,-0.805994,3.37155946609965,3.36576072519383,0.952074812031079,0.328440533900352,0.334239274806169,0.313406008915202
"1","28","0",73,6,1,3,5,2,1,-0.8059942,0.2893519,-1.668032,-1.06128,0.0771755,-0.9000649,-1.573116,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",4.9,13,"0","1","1","0","1","0","0",76.47059,4.3,17,"1","0",3.385376,0,-0.805994,4.92214730018354,4.91757001291697,0.90343408493797,-0.622147300183543,-0.617570012916969,0.450670892901225
"1","29","0",70,2,5,3,2,3,3,-0.8210418,-1.619356,0.4580018,-1.06128,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",4,5,"0","1","1","0","1","0","0",10.41667,4.6,48,"1","0",3.45521,0,-0.821042,4.11172130493239,4.10641775168751,0.924911597544454,0.488278695067613,0.493582248312487,0.395112936409449
"1","29","0",70,2,5,3,2,3,3,-0.8210418,-1.619356,0.4580018,-1.06128,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",3.5,34,"0","1","1","0","1","0","0",53.125,4.1,64,"1","0",3.45521,0,-0.821042,3.65566605961359,3.65000325529835,0.934921469509701,0.444333940386406,0.449996744701645,0.366858945781589
"1","29","0",70,2,5,3,2,3,3,-0.8210418,-1.619356,0.4580018,-1.06128,-1.736444,-0.3125226,-0.6546507,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",3.4,24,"0","1","1","0","1","0","0",34.78261,3.6,69,"1","0",3.45521,0,-0.821042,3.56445501054983,3.55872035602052,0.931630194691172,0.0355449894501652,0.0412796439794771,0.376349119433831
"0","31","0",63,6,5,4,5,4,2,-0.0985568,0.2893519,0.4580018,-0.5770065,0.0771755,0.2750198,-1.113883,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4.2,11,"0","0","1","0","0","0","0",78.57143,4.4,14,"0","0",1.890474,0,-0.098557,4.31387507203702,4.30790961318156,0.855219474252047,0.086124927962981,0.0920903868184402,-1.96597878867812
